Date,Open,High,Low,Close,Adj Close,Volume
2004/12/23,1.906667,1.944167,1.8975,1.9225,1.763896,36697200
2004/12/27,1.949167,1.9575,1.895833,1.905833,1.748605,30820800
2004/12/28,1.91,1.925,1.888333,1.895833,1.739429,29161200
2004/12/29,1.89,1.935833,1.885,1.9125,1.754722,29473200
2004/12/30,1.913333,1.929167,1.896667,1.905,1.74784,25981200
2004/12/31,1.9325,1.973333,1.925,1.963333,1.801361,57596400
2005/1/3,2.031667,2.06,1.956667,1.965,1.80289,106671600
2005/1/4,1.979167,1.9825,1.8425,1.8725,1.718022,79022400
2005/1/5,1.8525,1.9125,1.8425,1.89,1.734078,72481200
2005/1/6,1.923333,1.945833,1.858333,1.871667,1.717258,56356800
2005/1/7,1.875833,1.89,1.808333,1.835833,1.684379,76309200
2005/1/10,1.841667,1.858333,1.829167,1.84,1.688202,57955200
2005/1/11,1.8225,1.8325,1.755833,1.783333,1.63621,109338000
2005/1/12,1.799167,1.805833,1.725,1.768333,1.622448,105780000
2005/1/13,1.7725,1.833333,1.733333,1.786667,1.639269,89876400
2005/1/14,1.82,1.824167,1.775,1.7925,1.644622,57391200
2005/1/18,1.7725,1.825,1.768333,1.820833,1.670617,46455600
2005/1/19,1.829167,1.833333,1.771667,1.779167,1.632389,33649200
2005/1/20,1.743333,1.826667,1.743333,1.783333,1.63621,64008000
2005/1/21,1.785833,1.821667,1.78,1.786667,1.639269,59635200
2005/1/24,1.776667,1.8025,1.705,1.715,1.573515,46370400
2005/1/25,1.7225,1.769167,1.7125,1.745,1.60104,43970400
2005/1/26,1.750833,1.791667,1.721667,1.7675,1.621684,42912000
2005/1/27,1.770833,1.9175,1.76,1.909167,1.751663,100291200
2005/1/28,1.916667,1.924167,1.865,1.906667,1.74937,67105200
2005/1/31,1.9225,1.945833,1.883333,1.91,1.752428,56296800
2005/2/1,1.908333,1.954167,1.896667,1.945833,1.785305,50718000
2005/2/2,2.0225,2.07,1.965,2.054167,1.884702,203540400
2005/2/3,2.0325,2.046667,2.004167,2.0325,1.864822,69012000
2005/2/4,2.033333,2.155,2.0325,2.149167,1.971864,80644800
2005/2/7,2.151667,2.191667,2.104167,2.123333,1.948161,52162800
2005/2/8,2.11,2.178333,2.103333,2.144167,1.967276,45577200
2005/2/9,2.15,2.156667,2.058333,2.069167,1.898464,78375600
2005/2/10,2.08,2.128333,2.0725,2.1175,1.942809,60237600
2005/2/11,2.104167,2.195,2.096667,2.179167,1.999389,55651200
2005/2/14,2.178333,2.186667,2.125,2.133333,1.957336,43290000
2005/2/15,2.1475,2.220833,2.144167,2.1525,1.974922,74850000
2005/2/16,2.145833,2.176667,2.106667,2.145,1.96804,46646400
2005/2/17,2.174167,2.175,2.109167,2.125833,1.950455,101740800
2005/2/18,2.289167,2.358333,2.225833,2.355833,2.16148,313212000
2005/2/22,2.34,2.440833,2.319167,2.385833,2.189005,142080000
2005/2/23,2.3475,2.376667,2.27,2.308333,2.117898,110784000
2005/2/24,2.276667,2.3725,2.276667,2.369167,2.173714,69549600
2005/2/25,2.3725,2.415833,2.346667,2.403333,2.205062,52513200
2005/2/28,2.391667,2.416667,2.370833,2.415833,2.21653,75806400
2005/3/1,2.426667,2.466667,2.385833,2.41,2.211179,73714800
2005/3/2,2.383333,2.396667,2.325,2.339167,2.146189,94746000
2005/3/3,2.333333,2.348333,2.273333,2.3075,2.117134,76129200
2005/3/4,2.314167,2.334167,2.278333,2.2975,2.107959,59312400
2005/3/7,2.3075,2.369167,2.291667,2.320833,2.129367,51117600
2005/3/8,2.315,2.32,2.188333,2.203333,2.021561,133238400
2005/3/9,2.189167,2.23,2.139167,2.145833,1.968805,91014000
2005/3/10,2.1525,2.171667,2.110833,2.145,1.96804,68928000
2005/3/11,2.164167,2.1675,2.0775,2.096667,1.923695,73218000
2005/3/14,2.14,2.165,2.125,2.155833,1.97798,57214800
2005/3/15,2.166667,2.1875,2.110833,2.1125,1.938221,37810800
2005/3/16,2.104167,2.1375,2.075833,2.076667,1.905345,53535600
2005/3/17,2.083333,2.090833,2.050833,2.055833,1.88623,44258400
2005/3/18,2.0575,2.064167,1.976667,2.014167,1.848001,63901200
2005/3/21,2.013333,2.088333,2.000833,2.083333,1.911461,65445600
2005/3/22,2.085,2.104167,2.038333,2.045833,1.877055,62299200
2005/3/23,2.043333,2.104167,2.039167,2.09,1.917577,72878400
2005/3/24,2.095833,2.1525,2.0925,2.094167,1.921401,86535600
2005/3/28,2.095,2.125,2.050833,2.070833,1.899992,51118800
2005/3/29,2.068333,2.091667,2.015833,2.025,1.857941,58740000
2005/3/30,2.025833,2.054167,1.955833,2.025,1.857941,85870800
2005/3/31,2.013333,2.0275,1.970833,1.98,1.816653,51831600
2005/4/1,2.004167,2.015833,1.949167,1.960833,1.799067,51075600
2005/4/4,1.95,1.955833,1.905833,1.949167,1.788363,42142800
2005/4/5,1.95,1.990833,1.903333,1.915,1.757015,43012800
2005/4/6,1.950833,1.983333,1.9375,1.944167,1.783776,56746800
2005/4/7,1.954167,2,1.920833,1.98,1.816653,50635200
2005/4/8,1.988333,2.0325,1.95,1.954167,1.792951,62154000
2005/4/11,1.968333,1.975,1.91,1.915833,1.757779,32838000
2005/4/12,1.91,1.9425,1.8675,1.939167,1.779189,51223200
2005/4/13,1.941667,1.946667,1.845833,1.858333,1.705023,49840800
2005/4/14,1.8625,1.88,1.836667,1.843333,1.691261,35208000
2005/4/15,1.82,1.833333,1.7625,1.779167,1.632389,63015600
2005/4/18,1.768333,1.806667,1.758333,1.766667,1.62092,47310000
2005/4/19,1.795833,1.841667,1.7875,1.828333,1.677498,36546000
2005/4/20,1.859167,1.870833,1.770833,1.7725,1.626271,56467200
2005/4/21,1.808333,1.8775,1.7925,1.870833,1.716492,53815200
2005/4/22,1.859167,1.871667,1.831667,1.853333,1.700436,33627600
2005/4/25,1.869167,1.896667,1.86,1.8825,1.727197,31816800
2005/4/26,1.883333,1.9225,1.835833,1.874167,1.719551,35314800
2005/4/27,1.825,1.831667,1.765,1.8025,1.653796,60934800
2005/4/28,1.796667,1.8325,1.779167,1.808333,1.659149,37294800
2005/4/29,1.825833,1.84,1.743333,1.8275,1.676734,47835600
2005/5/2,1.849167,1.87,1.793333,1.820833,1.670617,33490800
2005/5/3,1.8225,1.855833,1.803333,1.810833,1.661442,43951200
2005/5/4,1.819167,1.881667,1.813333,1.868333,1.714198,46881600
2005/5/5,1.879167,1.928333,1.869167,1.905,1.74784,61927200
2005/5/6,1.9275,1.931667,1.883333,1.930833,1.771542,35572800
2005/5/9,1.939167,1.98,1.9275,1.966667,1.80442,74533200
2005/5/10,1.941667,1.9425,1.868333,1.89,1.734078,73512000
2005/5/11,1.9,1.908333,1.855,1.858333,1.705023,55542000
2005/5/12,1.858333,1.924167,1.856667,1.899167,1.742488,83558400
2005/5/13,2.070833,2.1225,1.983333,2.110833,1.936692,265032000
2005/5/16,2.085833,2.1325,2.085,2.118333,1.943574,66410400
2005/5/17,2.105833,2.151667,2.104167,2.141667,1.964983,63980400
2005/5/18,2.136667,2.1625,2.114167,2.1575,1.97951,55005600
2005/5/19,2.1625,2.171667,2.129167,2.153333,1.975687,45288000
2005/5/20,2.150833,2.1925,2.125833,2.191667,2.010858,51700800
2005/5/23,2.206667,2.265,2.2,2.2425,2.057497,70366800
2005/5/24,2.231667,2.2825,2.220833,2.274167,2.086551,52219200
2005/5/25,2.269167,2.280833,2.223333,2.245,2.059791,53527200
2005/5/26,2.265,2.325833,2.260833,2.308333,2.117898,78878400
2005/5/27,2.315,2.315,2.269167,2.293333,2.104136,32274000
2005/5/31,2.283333,2.3025,2.220833,2.258333,2.072024,76317600
2005/6/1,2.243333,2.320833,2.216667,2.279167,2.091139,79663200
2005/6/2,2.270833,2.364167,2.270833,2.364167,2.169126,68434800
2005/6/3,2.355833,2.3775,2.333333,2.358333,2.163774,55962000
2005/6/6,2.315833,2.361667,2.314167,2.335833,2.143131,51289200
2005/6/7,2.32,2.358333,2.270833,2.279167,2.091139,97413600
2005/6/8,2.285,2.316667,2.239167,2.263333,2.076612,61872000
2005/6/9,2.245833,2.359167,2.243333,2.358333,2.163774,61990800
2005/6/10,2.355833,2.358333,2.315833,2.331667,2.139307,46509600
2005/6/13,2.333333,2.449167,2.326667,2.383333,2.186712,140991600
2005/6/14,2.384167,2.423333,2.1675,2.2425,2.057497,240841200
2005/6/15,2.228333,2.245833,2.1475,2.235833,2.051381,166978800
2005/6/16,2.235,2.2625,2.2025,2.2475,2.062084,48924000
2005/6/17,2.275,2.279167,2.236667,2.2425,2.057497,45634800
2005/6/20,2.2425,2.291667,2.205833,2.276667,2.088845,60606000
2005/6/21,2.291667,2.309167,2.27,2.298333,2.108724,42817200
2005/6/22,2.3225,2.338333,2.2675,2.295833,2.10643,70066800
2005/6/23,2.291667,2.36,2.283333,2.331667,2.139307,83697600
2005/6/24,2.3275,2.328333,2.245,2.2575,2.07126,47563200
2005/6/27,2.243333,2.261667,2.219167,2.239167,2.054439,35458800
2005/6/28,2.248333,2.268333,2.223333,2.253333,2.067437,26230800
2005/6/29,2.254167,2.258333,2.214167,2.2325,2.048322,28357200
2005/6/30,2.2475,2.268333,2.209167,2.226667,2.04297,59323200
2005/7/1,2.219167,2.24,2.191667,2.236667,2.052145,31516800
2005/7/5,2.245,2.280833,2.223333,2.271667,2.084258,38844000
2005/7/6,2.279167,2.3425,2.253333,2.3325,2.140072,70363200
2005/7/7,2.295833,2.333333,2.288333,2.315833,2.12478,46590000
2005/7/8,2.33,2.3525,2.3,2.345,2.151541,40813200
2005/7/11,2.365833,2.404167,2.355833,2.38,2.183653,39949200
2005/7/12,2.378333,2.385,2.318333,2.366667,2.171421,56425200
2005/7/13,2.376667,2.383333,2.33,2.37,2.174478,59478000
2005/7/14,2.395,2.441667,2.261667,2.265,2.078141,187149600
2005/7/15,2.258333,2.265,2.201667,2.240833,2.055967,122335200
2005/7/18,2.234167,2.235,2.1625,2.185,2.00474,104490000
2005/7/19,2.198333,2.22,2.181667,2.215,2.032265,51789600
2005/7/20,2.189167,2.2575,2.159167,2.248333,2.062848,52650000
2005/7/21,2.219167,2.229167,2.164167,2.21,2.027678,59452800
2005/7/22,2.220833,2.2525,2.136667,2.1525,1.974922,69926400
2005/7/25,2.1275,2.231667,2.118333,2.165,1.986391,97495200
2005/7/26,2.155833,2.213333,2.1475,2.21,2.027678,75949200
2005/7/27,2.213333,2.265,2.175833,2.255,2.068966,80782800
2005/7/28,2.250833,2.283333,2.22,2.2725,2.085023,41124000
2005/7/29,2.263333,2.2875,2.236667,2.255,2.068966,35166000
2005/8/1,2.268333,2.299167,2.253333,2.289167,2.100314,38904000
2005/8/2,2.291667,2.3275,2.288333,2.32,2.128603,42265200
2005/8/3,2.32,2.341667,2.299167,2.32,2.128603,51825600
2005/8/4,2.3025,2.3125,2.290833,2.295833,2.10643,35642400
2005/8/5,2.2925,2.359167,2.276667,2.354167,2.15995,68409600
2005/8/8,2.37,2.414167,2.345833,2.3625,2.167597,72554400
2005/8/9,2.365833,2.371667,2.330833,2.356667,2.162245,29190000
2005/8/10,2.366667,2.378333,2.2975,2.321667,2.130132,44055600
2005/8/11,2.321667,2.358333,2.299167,2.354167,2.15995,70155600
2005/8/12,2.4925,2.5175,2.4075,2.495833,2.28993,229542000
2005/8/15,2.504167,2.585,2.4725,2.559167,2.348039,88280400
2005/8/16,2.535,2.5575,2.4975,2.515833,2.308281,63748800
2005/8/17,2.505,2.546667,2.503333,2.515833,2.308281,60757200
2005/8/18,2.496667,2.509167,2.44,2.450833,2.248644,82273200
2005/8/19,2.455,2.4625,2.425833,2.433333,2.232586,42223200
2005/8/22,2.429167,2.468333,2.385,2.413333,2.214236,54722400
2005/8/23,2.410833,2.441667,2.4025,2.429167,2.228765,25446000
2005/8/24,2.413333,2.4825,2.401667,2.430833,2.230293,51462000
2005/8/25,2.441667,2.460833,2.420833,2.4475,2.245584,29648400
2005/8/26,2.45,2.45,2.386667,2.41,2.211179,32343600
2005/8/29,2.3875,2.416667,2.368333,2.414167,2.215003,34339200
2005/8/30,2.41,2.506667,2.406667,2.500833,2.294518,94885200
2005/8/31,2.495,2.588333,2.4875,2.556667,2.345746,90680400
2005/9/1,2.549167,2.580833,2.535833,2.5575,2.34651,55688400
2005/9/2,2.5625,2.5625,2.5075,2.515833,2.308281,46980000
2005/9/6,2.525,2.55,2.486667,2.536667,2.327396,42309600
2005/9/7,2.533333,2.624167,2.526667,2.6175,2.401561,58801200
2005/9/8,2.601667,2.680833,2.601667,2.648333,2.42985,64611600
2005/9/9,2.676667,2.688333,2.633333,2.6825,2.461198,45423600
2005/9/12,2.685,2.693333,2.641667,2.673333,2.452787,55658400
2005/9/13,2.660833,2.7675,2.660833,2.754167,2.526952,85472400
2005/9/14,2.733333,2.77,2.708333,2.720833,2.496368,50344800
2005/9/15,2.7625,2.8,2.745833,2.769167,2.540715,75975600
2005/9/16,2.7925,2.8075,2.748333,2.770833,2.542243,51982800
2005/9/19,2.7675,2.776667,2.716667,2.731667,2.506309,42831600
2005/9/20,2.7525,2.815833,2.749167,2.785,2.555242,52219200
2005/9/21,2.774167,2.829167,2.736667,2.760833,2.533068,62565600
2005/9/22,2.7675,2.7675,2.6375,2.686667,2.465021,73915200
2005/9/23,2.680833,2.749167,2.658333,2.725833,2.500956,31464000
2005/9/26,2.746667,2.7675,2.6975,2.748333,2.521599,40677600
2005/9/27,2.76,2.784167,2.736667,2.7575,2.53001,40416000
2005/9/28,2.765833,2.781667,2.734167,2.774167,2.545302,35355600
2005/9/29,2.775,2.833333,2.7525,2.831667,2.598059,51337200
2005/9/30,2.833333,2.8825,2.8275,2.856667,2.620996,45883200
2005/10/3,2.89,2.955833,2.866667,2.935,2.692867,54988800
2005/10/4,2.9475,2.995833,2.89,2.896667,2.657697,51447600
2005/10/5,2.9,2.9,2.783333,2.800833,2.569769,59918400
2005/10/6,2.7975,2.840833,2.706667,2.790833,2.560593,68551200
2005/10/7,2.795833,2.824167,2.733333,2.755,2.527717,55195200
2005/10/10,2.769167,2.774167,2.684167,2.685,2.463492,45921600
2005/10/11,2.695,2.718333,2.620833,2.651667,2.432909,54004800
2005/10/12,2.644167,2.724167,2.640833,2.683333,2.461962,65766000
2005/10/13,2.6775,2.681667,2.566667,2.669167,2.448965,50930400
2005/10/14,2.688333,2.721667,2.625,2.669167,2.448965,31125600
2005/10/17,2.670833,2.721667,2.670833,2.695,2.472667,24391200
2005/10/18,2.705,2.71,2.633333,2.650833,2.432143,29983200
2005/10/19,2.616667,2.6325,2.5425,2.628333,2.4115,63595200
2005/10/20,2.6325,2.701667,2.620833,2.646667,2.428321,35952000
2005/10/21,2.691667,2.7,2.643333,2.661667,2.442083,29836800
2005/10/24,2.685,2.734167,2.660833,2.734167,2.508602,29101200
2005/10/25,2.715833,2.76,2.704167,2.751667,2.524658,33468000
2005/10/26,2.7525,2.758333,2.6725,2.676667,2.455846,41534400
2005/10/27,2.681667,2.69,2.6125,2.620833,2.404618,22778400
2005/10/28,2.6275,2.706667,2.5625,2.701667,2.478783,46464000
2005/10/31,2.7125,2.815,2.7125,2.795833,2.565181,43242000
2005/11/1,2.795833,2.816667,2.74,2.761667,2.533833,40048800
2005/11/2,2.7625,2.925,2.75,2.921667,2.680634,52366800
2005/11/3,2.941667,2.958333,2.864167,2.8875,2.649286,46507200
2005/11/4,2.889167,2.895833,2.808333,2.838333,2.604174,57027600
2005/11/7,2.853333,2.863333,2.814167,2.825833,2.592707,37082400
2005/11/8,2.836667,2.839167,2.760833,2.773333,2.544537,53896800
2005/11/9,2.779167,2.916667,2.7475,2.898333,2.659225,81888000
2005/11/10,2.999167,3.064167,2.736667,2.790833,2.560593,250362000
2005/11/11,2.815,2.87,2.8025,2.836667,2.602646,54592800
2005/11/14,2.8375,2.916667,2.794167,2.896667,2.657697,49366800
2005/11/15,2.914167,2.941667,2.894167,2.903333,2.663812,49620000
2005/11/16,2.906667,2.9225,2.836667,2.893333,2.654637,45528000
2005/11/17,2.9175,3.024167,2.883333,3.021667,2.772384,70326000
2005/11/18,3.031667,3.056667,2.956667,3.015833,2.767031,46576800
2005/11/21,3.019167,3.074167,2.999167,3.069167,2.815965,45470400
2005/11/22,3.085,3.180833,3.060833,3.150833,2.890893,73170000
2005/11/23,3.154167,3.1875,3.125,3.141667,2.882484,41194800
2005/11/25,3.156667,3.1775,3.135,3.1725,2.910774,11667600
2005/11/28,3.180833,3.208333,3.1,3.156667,2.896246,42452400
2005/11/29,2.97,3.054167,2.943333,2.956667,2.712746,104313600
2005/11/30,2.935833,3.0275,2.935,3.0125,2.763973,57544800
2005/12/1,3.0375,3.0625,3.005,3.048333,2.796849,56203200
2005/12/2,3.0625,3.07,3.008333,3.049167,2.797615,33447600
2005/12/5,3.055833,3.055833,2.9825,2.9925,2.745623,38770800
2005/12/6,2.9975,3.045833,2.993333,3.005,2.757093,37525200
2005/12/7,3.016667,3.035,2.958333,3.01,2.761679,35266800
2005/12/8,2.994167,3.033333,2.951667,2.985833,2.739506,38666400
2005/12/9,2.995,3.0325,2.953333,3.028333,2.7785,26289600
2005/12/12,3.036667,3.079167,3.031667,3.0725,2.819023,28113600
2005/12/13,3.078333,3.139167,3.055833,3.1125,2.855723,44341200
2005/12/14,3.089167,3.104167,3.046667,3.083333,2.828962,28747200
2005/12/15,3.080833,3.104167,3.0125,3.044167,2.793029,33272400
2005/12/16,3.055,3.084167,3.025833,3.070833,2.817495,106560000
2005/12/19,3.0775,3.1,3.0125,3.02,2.770854,29229600
2005/12/20,3.016667,3.0625,2.978333,3.018333,2.769325,30435600
2005/12/21,3.0325,3.0575,2.985,3.0125,2.763973,28938000
2005/12/22,3.01,3.1075,3.009167,3.104167,2.848078,31833600
2005/12/23,3.1125,3.1325,3.091667,3.128333,2.87025,21453600
2005/12/27,3.125,3.181667,3.115,3.1475,2.887836,36796800
2005/12/28,3.1475,3.186667,3.1275,3.176667,2.914597,26442000
2005/12/29,3.175,3.185,3.0925,3.105833,2.849607,31046400
2005/12/30,3.088333,3.089167,3.034167,3.046667,2.795322,22960800
2006/1/3,3.064167,3.208333,3.054167,3.185,2.922242,47281200
2006/1/4,3.209167,3.279167,3.175833,3.274167,3.004053,51007200
2006/1/5,3.275,3.354167,3.269167,3.348333,3.0721,64609200
2006/1/6,3.386667,3.415833,3.254167,3.403333,3.122563,62338800
2006/1/9,3.401667,3.516667,3.394167,3.498333,3.209726,56048400
2006/1/10,3.481667,3.499167,3.4375,3.499167,3.21049,33966000
2006/1/11,3.5025,3.645833,3.496667,3.625833,3.326706,62630400
2006/1/12,3.625,3.680833,3.548333,3.574167,3.279303,49550400
2006/1/13,3.565833,3.595,3.4925,3.5425,3.250249,42129600
2006/1/17,3.494167,3.541667,3.4475,3.54,3.247956,32923200
2006/1/18,3.4325,3.57,3.4,3.558333,3.264776,45994800
2006/1/19,3.605833,3.805,3.599167,3.755833,3.445982,91476000
2006/1/20,3.761667,3.805,3.65,3.650833,3.349645,46160400
2006/1/23,3.679167,3.7025,3.629167,3.671667,3.36876,33488400
2006/1/24,3.68,3.766667,3.67,3.69,3.385581,38889600
2006/1/25,3.708333,3.7325,3.613333,3.6575,3.355761,40023600
2006/1/26,3.710833,3.785833,3.6875,3.7825,3.470448,44883600
2006/1/27,3.831667,3.896667,3.8,3.854167,3.536204,38504400
2006/1/30,3.870833,3.875,3.793333,3.810833,3.496445,31578000
2006/1/31,3.791667,3.8125,3.7175,3.746667,3.437573,38445600
2006/2/1,3.679167,3.764167,3.665,3.749167,3.439866,45085200
2006/2/2,3.783333,3.785833,3.629167,3.635,3.335118,47373600
2006/2/3,3.611667,3.713333,3.6,3.668333,3.365701,50425200
2006/2/6,3.658333,3.775833,3.6425,3.771667,3.46051,36346800
2006/2/7,3.779167,3.779167,3.635833,3.6375,3.337412,39940800
2006/2/8,3.648333,3.7425,3.648333,3.7425,3.433749,39307200
2006/2/9,3.754167,3.8125,3.655833,3.679167,3.375641,43710000
2006/2/10,3.6925,3.709167,3.5725,3.658333,3.356525,41499600
2006/2/13,3.646667,3.696667,3.621667,3.670833,3.367994,28074000
2006/2/14,3.670833,3.690833,3.629167,3.6775,3.374112,34234800
2006/2/15,3.67,3.758333,3.660833,3.748333,3.439101,49329600
2006/2/16,3.818333,3.941667,3.7925,3.933333,3.608839,130588800
2006/2/17,4.2225,4.226667,3.933333,3.955833,3.629483,235695600
2006/2/21,3.9475,3.954167,3.8375,3.871667,3.552259,68406000
2006/2/22,3.816667,3.895833,3.725,3.865,3.546143,93975600
2006/2/23,3.853333,3.879167,3.795,3.805833,3.491857,38512800
2006/2/24,3.8225,3.868333,3.785,3.805,3.491092,41641200
2006/2/27,3.834167,3.983333,3.794167,3.959167,3.632542,66646800
2006/2/28,3.941667,3.975,3.889167,3.9275,3.603487,56331600
2006/3/1,3.941667,4.1,3.916667,4.076667,3.740348,70393200
2006/3/2,4.0725,4.14,4.03,4.0825,3.745699,54546000
2006/3/3,4.045,4.1675,4.0375,4.096667,3.758698,59580000
2006/3/6,4.176667,4.204167,4.068333,4.088333,3.751052,52902000
2006/3/7,4.089167,4.120833,3.9375,4.018333,3.686826,60620400
2006/3/8,4.019167,4.04,3.855,3.998333,3.668477,67080000
2006/3/9,4.046667,4.114167,4.016667,4.019167,3.687591,53670000
2006/3/10,4.015,4.065833,3.913333,3.949167,3.623367,52158000
2006/3/13,3.989167,4.015833,3.959167,3.996667,3.666948,37213200
2006/3/14,4,4.124167,3.985,4.1075,3.768637,62779200
2006/3/15,4.115833,4.179167,4.1,4.173333,3.829039,51060000
2006/3/16,4.180833,4.185833,4.0175,4.031667,3.69906,56841600
2006/3/17,4.0125,4.075,3.9525,4.064167,3.728879,61858800
2006/3/20,4.1,4.100833,4.029167,4.033333,3.700589,29377200
2006/3/21,4.2325,4.308333,4.121667,4.2325,3.883324,123547200
2006/3/22,4.125,4.145,4.018333,4.110833,3.771696,115857600
2006/3/23,4.125,4.204167,4.078333,4.1875,3.842037,66199200
2006/3/24,4.198333,4.336667,4.191667,4.329167,3.972016,68793600
2006/3/27,4.3325,4.449167,4.318333,4.445833,4.07906,65144400
2006/3/28,4.425833,4.573333,4.416667,4.514167,4.141755,79520400
2006/3/29,4.533333,4.765,4.495833,4.756667,4.364249,98709600
2006/3/30,4.761667,4.815,4.675833,4.789167,4.394068,106330800
2006/3/31,4.785833,4.8525,4.7425,4.771667,4.378011,83556000
2006/4/3,4.796667,4.891667,4.736667,4.825,4.426944,96891600
2006/4/4,4.831667,5.058333,4.826667,5.050833,4.634146,120061200
2006/4/5,5.041667,5.116667,4.934167,5.091667,4.671613,111297600
2006/4/6,5.078333,5.14,5.008333,5.101667,4.680787,78931200
2006/4/7,5.08,5.125,4.988333,5.088333,4.668552,68267400
2006/4/10,5.076667,5.106667,4.961667,5,4.587509,63423000
2006/4/11,5.016667,5.016667,4.848333,4.878333,4.475879,70207200
2006/4/12,4.91,5.101667,4.883333,5.075,4.65632,59830800
2006/4/13,4.966667,5.023333,4.913333,4.933333,4.526341,73836000
2006/4/17,4.925,5.07,4.906667,4.946667,4.538574,44386800
2006/4/18,4.858333,4.86,4.698333,4.83,4.431531,116548800
2006/4/19,4.8,4.913333,4.733333,4.86,4.459056,51747600
2006/4/20,4.816667,4.94,4.736667,4.853333,4.45294,55268400
2006/4/21,4.868333,4.888333,4.621667,4.678333,4.292376,77001600
2006/4/24,4.708333,4.868333,4.625,4.821667,4.423886,67684800
2006/4/25,4.766667,4.83,4.683333,4.818333,4.420826,71976600
2006/4/26,4.836667,4.91,4.733333,4.785,4.390244,33052800
2006/4/27,4.766667,4.906667,4.663333,4.861667,4.460587,46296600
2006/4/28,4.865,4.931667,4.823333,4.87,4.468231,28473600
2006/5/1,4.903333,5.245,4.903333,5.15,4.725134,90247200
2006/5/2,5.188333,5.25,5.055,5.143333,4.719015,53970000
2006/5/3,5.085,5.233333,5.08,5.176667,4.749599,37811400
2006/5/4,5.075,5.2,5.048333,5.143333,4.719015,51112800
2006/5/5,5.17,5.231667,5.098333,5.213333,4.783241,33818400
2006/5/8,5.2,5.313333,5.141667,5.19,4.761832,50362200
2006/5/9,5.183333,5.21,5.025,5.031667,4.616562,56164800
2006/5/10,4.971667,5.03,4.87,4.92,4.514106,75326400
2006/5/11,4.97,5.016667,4.706667,4.745,4.353544,120111000
2006/5/12,4.631667,4.655,4.29,4.388333,4.026303,156817200
2006/5/15,4.38,4.49,4.341667,4.451667,4.084412,55338000
2006/5/16,4.476667,4.478333,4.306667,4.335,3.977368,49753200
2006/5/17,4.32,4.345,4.083333,4.16,3.816806,84107400
2006/5/18,4.193333,4.233333,3.966667,3.971667,3.644011,68673000
2006/5/19,4.008333,4.15,3.968333,4.055,3.720468,93280800
2006/5/22,4.033333,4.041667,3.89,4,3.670006,73488600
2006/5/23,4.083333,4.178333,3.94,3.956667,3.630247,53231400
2006/5/24,3.991667,4.126667,3.901667,4.008333,3.677652,57952200
2006/5/25,4.083333,4.143333,3.965,3.986667,3.657772,42366600
2006/5/26,4.001667,4.028333,3.953333,3.995,3.665418,29464200
2006/5/30,4.001667,4.003333,3.826667,3.828333,3.5125,44878800
2006/5/31,3.88,3.916667,3.806667,3.83,3.514031,59842200
2006/6/1,3.873333,4.03,3.813333,4.03,3.697531,53712600
2006/6/2,4.095,4.115,3.931667,3.971667,3.644011,67371000
2006/6/5,3.95,4.023333,3.793333,3.805,3.491092,58105200
2006/6/6,3.853333,3.856667,3.6,3.703333,3.397813,82413000
2006/6/7,3.743333,3.75,3.608333,3.636667,3.336648,56538000
2006/6/8,3.595,3.641667,3.426667,3.57,3.27548,73057200
2006/6/9,3.616667,3.678333,3.528333,3.558333,3.264776,43382400
2006/6/12,3.496667,3.543333,3.341667,3.361667,3.084334,46323000
2006/6/13,3.36,3.428333,3.278333,3.31,3.036929,53254800
2006/6/14,3.33,3.416667,3.295,3.406667,3.125621,48049200
2006/6/15,3.531667,3.716667,3.503333,3.705,3.399343,83733600
2006/6/16,3.68,3.69,3.575,3.61,3.31218,50344800
2006/6/19,3.65,3.668333,3.493333,3.501667,3.212785,38804400
2006/6/20,3.405,3.525,3.391667,3.446667,3.162322,53581800
2006/6/21,3.431667,3.54,3.431667,3.485,3.197493,44117400
2006/6/22,3.523333,3.533333,3.36,3.383333,3.104213,53233800
2006/6/23,3.376667,3.455,3.345,3.385,3.105742,33520200
2006/6/26,3.38,3.416667,3.336667,3.353333,3.076688,28173600
2006/6/27,3.373333,3.376667,3.201667,3.246667,2.978822,60851400
2006/6/28,3.271667,3.48,3.186667,3.426667,3.143971,83337600
2006/6/29,3.333333,3.581667,3.321667,3.581667,3.286185,68766600
2006/6/30,3.616667,3.673333,3.521667,3.548333,3.255601,46824000
2006/7/3,3.63,3.633333,3.575,3.6,3.303005,17469600
2006/7/5,3.543333,3.575,3.438333,3.438333,3.154675,45970800
2006/7/6,3.438333,3.471667,3.296667,3.331667,3.05681,47063400
2006/7/7,3.355,3.361667,3.191667,3.228333,2.962,54123000
2006/7/10,3.236667,3.26,3.06,3.088333,2.83355,44992200
2006/7/11,3.078333,3.203333,3.033333,3.191667,2.928359,60058200
2006/7/12,3.18,3.216667,3.035,3.038333,2.787675,46103400
2006/7/13,2.991667,3.066667,2.945,2.96,2.715804,54058200
2006/7/14,3.015,3.031667,2.861667,2.945,2.702041,57214800
2006/7/17,2.931667,3.001667,2.916667,2.968333,2.72345,50280600
2006/7/18,3.07,3.161667,2.96,3.13,2.87178,97933200
2006/7/19,3.116667,3.306667,3.093333,3.266667,2.997171,105555000
2006/7/20,3.325,3.383333,3.196667,3.201667,2.937534,50560200
2006/7/21,3.093333,3.106667,2.938333,2.961667,2.717334,63391800
